ao_hechos,mes_hechos,fecha_hechos,delito,categoria_delito,fiscalia,agencia,unidad_investigacion,alcaldia_hechos,colonia_hechos,ao_inicio,mes_inicio,fecha_inicio,calle_hechos,calle_hechos2,longitud,latitud,geopoint
2017,Julio,2017-07-16 21:40:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN BENITO JUÁREZ,BJ-1,UI-1SD,BENITO JUAREZ,DEL VALLE CENTRO,2017,Julio,2017-07-26 21:16:47,ADOLFO PRIETO,NA,-99.1722559878971,19.3739455185105,"19.3739455185,-99.1722559879"
2018,Febrero,2018-02-18 08:20,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-02,IZTAPALAPA,ÁLVARO OBREGÓN,2018,Febrero,2018-02-18 12:55,ACUERDO A/10/02,,-99.0357028998289,19.3728256521247,"19.3728256521,-99.0357028998"
2017,Diciembre,2017-12-22 20:30:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,SANTA MARIA AZTAHUACAN,2017,Diciembre,2017-12-22 22:10:12,VIVEROS,ALAMOS,-99.0267878400294,19.3514295074963,"19.3514295075,-99.02678784"
2017,Agosto,2017-08-04 00:01:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-02,GUSTAVO A MADERO,JUAN GONZÁLEZ ROMERO,2017,Septiembre,2017-09-18 11:04:18,"MARGARITAS, NUMERO 15,",NA,-99.0924935529285,19.5049738827153,"19.5049738827,-99.0924935529"
2017,Septiembre,2017-09-05 15:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,MIGUEL HIDALGO,AGRICULTURA,2017,Septiembre,2017-09-21 15:09:19,INSTITUTO TECNICO INDUSTRIAL 212,NA,-99.1644777939241,19.4509090700919,"19.4509090701,-99.1644777939"
2017,Septiembre,2017-09-22 15:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,CUAUHTEMOC,AMPLIACIÓN ASTURIAS,2017,Septiembre,2017-09-28 12:36:45,ORIENTE 69,GUMERCINDO ESQUER,-99.1298489334318,19.4065513284985,"19.4065513285,-99.1298489334"
2014,Enero,2014-01-06 18:00:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,ALGARIN,2017,Septiembre,2017-09-29 13:28:55,TORIBIO  MEDINA,NA,-99.1392938950448,19.4049706549061,"19.4049706549,-99.139293895"
2018,Abril,2018-04-24 10:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,IZTAPALAPA,LEYES DE REFORMA 3A SECCIÓN,2018,Septiembre,2018-09-14 23:54,GUERRA DE REFORMA,,-99.0699294696942,19.3776046271549,"19.3776046272,-99.0699294697"
2018,Agosto,2018-08-26 19:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-02,GUSTAVO A MADERO,HÉROES DE CHAPULTEPEC,2018,Septiembre,2018-09-16 20:45,EN EL DOMICILIO DE LA VICTIMA CONFIDENCIAL,,-99.0909315350044,19.4745063176337,"19.4745063176,-99.090931535"
2018,Agosto,2018-08-30 17:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,GUSTAVO A MADERO,MAGDALENA DE LAS SALINAS,2018,Septiembre,2018-09-17 17:15,AVENIDA HOSPITAL BENITO JUAREZ,ESQ LOPEZ VELARDE,-99.1387149517076,19.4814519839738,"19.481451984,-99.1387149517"
2018,Septiembre,2018-09-18 13:50,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,DOCTORES,2018,Septiembre,2018-09-18 16:42,DOCTOR LAVISTA,ESQUINA CON NIÑOS HEROES,-99.149700742807,19.4232427460534,"19.4232427461,-99.1497007428"
2018,Septiembre,2018-09-17 15:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,BENITO JUAREZ,NAPOLES,2018,Septiembre,2018-09-19 17:09,MONTESITO,,-99.1728464381966,19.3947893103474,"19.3947893103,-99.1728464382"
2018,Septiembre,2018-09-19 09:05,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAUHTEMOC,CENTRO,2018,Septiembre,2018-09-19 17:59,ARCOS DE BELEN,,-99.1431244570653,19.4269341414048,"19.4269341414,-99.1431244571"
2018,Septiembre,2018-09-21 10:20,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN MIGUEL HIDALGO,MH-5,UI-1CD,MIGUEL HIDALGO,POLANCO,2018,Septiembre,2018-09-21 11:29,AVENIDA HOMERO,JOSE LUIS LAGRANGE,-99.2106460787788,19.436991216509,"19.4369912165,-99.2106460788"
2018,Septiembre,2018-09-11 09:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,COYOACAN,PRESIDENTES EJIDALES,2018,Septiembre,2018-09-27 12:55,MARINO MOZCO,,-99.1276301997407,19.324427003284,"19.3244270033,-99.1276301997"
2018,Septiembre,2018-09-24 19:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,CUAUHTEMOC,CENTRO,2018,Septiembre,2018-09-27 16:47,REPUBLICA DEL SALVADOR,,-99.134123717549,19.429286385911,"19.4292863859,-99.1341237175"
2018,Septiembre,2018-09-20 01:53,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,,2018,Septiembre,2018-09-27 17:28,#¿NOMBRE?,#¿NOMBRE?,NA,NA,
2018,Agosto,2018-08-07 00:22,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",59,UI-3CD,GUSTAVO A MADERO,SAN JUAN Y GUADALUPE TICOMÁN,2018,Agosto,2018-08-15 14:18,NIÑO JESUS,,-99.1298988860771,19.5217269602623,"19.5217269603,-99.1298988861"
2018,Julio,2018-07-18 11:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,VENUSTIANO CARRANZA,,2018,Agosto,2018-08-16 20:12,DESCONOCE,,NA,NA,
2018,Agosto,2018-08-14 11:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,IZTAPALAPA,EJERCITO DE ORIENTE 2,2018,Agosto,2018-08-17 15:45,CALLE ONCE,,-99.0363632209982,19.381138792428,"19.3811387924,-99.036363221"
2018,Julio,2018-07-05 11:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,IZTACALCO,AGRÍCOLA ORIENTAL,2018,Agosto,2018-08-22 12:46,DESCONOCIDO,,-99.0701573996622,19.3930293962703,"19.3930293963,-99.0701573997"
2018,Abril,2018-04-20 22:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-02,TLALPAN,GRANJAS COAPA,2018,Agosto,2018-08-23 20:14,CUARTA CERRADA DE ALFALFARES,,-99.1136163321394,19.2920859247246,"19.2920859247,-99.1136163321"
2018,Agosto,2018-08-26 11:16,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-02,IZTAPALAPA,,2018,Agosto,2018-08-26 19:36,SE DESCONOCE EL LUGAR DE LOS HECHOS,,NA,NA,
2018,Noviembre,2018-11-27 16:51,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAUHTEMOC,,2018,Diciembre,2018-12-18 17:03,DESCONOCIDO,,NA,NA,
2018,Diciembre,2018-12-19 17:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,COYOACAN,,2018,Diciembre,2018-12-20 10:57,SE IGNORA LUGAR DE LOS HECHOS,,NA,NA,
2018,Diciembre,2018-12-21 15:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,VENUSTIANO CARRANZA,DAMIÁN CARMONA,2018,Diciembre,2018-12-22 13:36,GENERAL FORTUNATO ZUAZUA,PROGRESO,-99.1036103476936,19.4413870095048,"19.4413870095,-99.1036103477"
2018,Octubre,2018-10-07 13:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,ALVARO OBREGON,GUADALUPE INN,2018,Octubre,2018-10-07 15:15,AV REVOLUCION,,-99.1896569071434,19.3571428226686,"19.3571428227,-99.1896569071"
2018,Octubre,2018-10-03 13:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,HIPÓDROMO,2018,Octubre,2018-10-12 14:44,CAMPECHE,MEDELLIN,-99.1681891997951,19.408984028159,"19.4089840282,-99.1681891998"
2018,Agosto,2018-08-08 23:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN GUSTAVO A. MADERO,GAM-8,UI-1SD,GUSTAVO A MADERO,CUCHILLA DEL TESORO,2018,Agosto,2018-08-10 16:10,OTE. 10,AV. TEXCOCO,-99.0535279826183,19.4513008421177,"19.4513008421,-99.0535279826"
2018,Agosto,2018-08-12 21:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,XOCHIMILCO,SAN ISIDRO,2018,Agosto,2018-08-13 16:39,TERCERA CERRADA DE LAS GARZAS,SEGUNDA CERRADA DE LAS GARZAS,-99.0149647000639,19.2573848001469,"19.2573848001,-99.0149647001"
2018,Agosto,2018-08-30 14:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,VENUSTIANO CARRANZA,DAMIÁN CARMONA,2018,Septiembre,2018-09-01 11:42,CALLE ALFREDO ELIZONDO,,-99.1018502731872,19.4430079581178,"19.4430079581,-99.1018502732"
2018,Septiembre,2018-09-01 08:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,TLALPAN,SANTA ÚRSULA XITLA,2018,Septiembre,2018-09-02 13:55,CARRIL,,-99.1798279845473,19.2818071416548,"19.2818071417,-99.1798279845"
2018,Septiembre,2018-09-02 23:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-03,IZTAPALAPA,ACULCO,2018,Septiembre,2018-09-03 02:04,SONORA,,-99.1025036469897,19.3760602801675,"19.3760602802,-99.102503647"
2017,Septiembre,2017-09-01 10:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,COYOACAN,PUEBLO DE SANTA URSULA COAPA,2018,Septiembre,2018-09-03 12:33,ESFUERZO,TLAPACOYA,-99.1430073995661,19.3120903737338,"19.3120903737,-99.1430073996"
2018,Agosto,2018-08-25 21:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,SAN LORENZO TEZONCO,2018,Septiembre,2018-09-03 19:17,SIN CALLES DEL SAP,,-99.0674998929307,19.3121278342242,"19.3121278342,-99.0674998929"
2016,Diciembre,2016-12-19 18:43,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,BENITO JUAREZ,POSTAL,2018,Septiembre,2018-09-04 12:04,CALLE TRANSPORTES,,-99.1414836923925,19.3916836379718,"19.391683638,-99.1414836924"
2018,Septiembre,2018-09-03 08:22,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAUHTEMOC,,2018,Septiembre,2018-09-04 14:02,VÍA MESSENGER,,NA,NA,
2018,Agosto,2018-08-06 01:45,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAUHTEMOC,,2018,Septiembre,2018-09-04 15:49,FOTOGRAFIAS Y VIDEOS POR MESSENGER,,NA,NA,
2018,Julio,2018-07-13 10:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,,2018,Septiembre,2018-09-06 14:03,DESCONOCIDO,,NA,NA,
2018,Marzo,2018-03-08 11:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,GUSTAVO A MADERO,NUEVA VALLEJO,2018,Septiembre,2018-09-13 13:17,AVENIDA DE LOS CIEN METROS,,-99.1466080586488,19.4843504731776,"19.4843504732,-99.1466080586"
2017,Diciembre,2017-12-12 20:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,IZTACALCO,SAN PEDRO,2018,Septiembre,2018-09-14 10:53,ANDRES MOLINA ENRIQUEZ,,-99.1292174181285,19.394375791726,"19.3943757917,-99.1292174181"
2018,Noviembre,2018-11-15 15:20,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTACALCO,IZC-1,UI-3SD,IZTACALCO,SAN PEDRO,2018,Noviembre,2018-11-16 15:02,ANDRES MOLINA ENRIQUEZ,,-99.1289729055845,19.3950959292172,"19.3950959292,-99.1289729056"
2018,Octubre,2018-10-08 13:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,MIGUEL HIDALGO,,2018,Noviembre,2018-11-18 13:23,SE DESCONOCE EL LUGAR DE LOS HECHOS,,NA,NA,
2018,Noviembre,2018-11-25 23:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN IZTAPALAPA,IZP-9,UI-1SD,IZTAPALAPA,LOMAS DE LA ESTANCIA,2018,Noviembre,2018-11-26 15:29,AVENIDA CAÑADA,,-99.0050655601854,19.3365947485421,"19.3365947485,-99.0050655602"
2018,Octubre,2018-10-21 09:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,OBRERA,2018,Noviembre,2018-11-26 15:34,CHIMALPOPOCA 39,,-99.1410243004343,19.4222094043446,"19.4222094043,-99.1410243004"
2018,Noviembre,2018-11-26 17:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,APATLACO,2018,Noviembre,2018-11-26 23:57,,,-99.1157276494091,19.3805114988406,"19.3805114988,-99.1157276494"
2018,Noviembre,2018-11-11 12:35,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,TLALPAN,LOMAS DE PADIERNA,2018,Noviembre,2018-11-27 11:26,CALLE CACALCHEN,CALLE SACALUM,-99.2287475993849,19.297134995074,"19.2971349951,-99.2287475994"
2018,Octubre,2018-10-27 23:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,CUAUHTEMOC,,2018,Diciembre,2018-12-03 15:34,INDETERMINADO SUCEDIO POR MEDIO DE REDES SOCIALES,,NA,NA,
2018,Diciembre,2018-12-09 21:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,LA MAGDALENA CONTRERAS,SAN NICOLÁS TOTOLAPAN,2018,Diciembre,2018-12-10 11:25,2DA CERRADA DE ALAMOS,,-99.2466873999649,19.2936452008149,"19.2936452008,-99.2466874"
2018,Diciembre,2018-12-11 06:43,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,COYOACAN,,2018,Diciembre,2018-12-11 14:52,SE IGNORA LUGAR DE HECHOS,,NA,NA,
2018,Noviembre,2018-11-24 09:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-02,IZTAPALAPA,UNIDAD VICENTE GUERRERO,2018,Diciembre,2018-12-12 13:01,ANILLO PERIFERICO,,-99.0586428859163,19.3578704743279,"19.3578704743,-99.0586428859"
2018,Octubre,2018-10-16 16:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,COYOACAN,,2018,Octubre,2018-10-18 17:18,A BORDO DE TRANSPORTE.,,NA,NA,
2018,Septiembre,2018-09-06 13:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLAHUAC,TLH-2,UI-2SD,TLAHUAC,JARDINES DEL LLANO,2018,Octubre,2018-10-19 10:57,AVENIDA CAMINO REAL,,-98.9919646722272,19.2327062589631,"19.232706259,-98.9919646722"
2018,Octubre,2018-10-15 17:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,TLAHUAC,EL ROSARIO,2018,Octubre,2018-10-24 12:15,CAMINO REAL,,-99.0023507036793,19.2445045965794,"19.2445045966,-99.0023507037"
2018,Julio,2018-07-02 14:10,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN COYOACÁN,COY-1,UI-1CD,COYOACAN,PEDREGAL DE SANTA URSULA,2018,Julio,2018-07-02 15:03,SAN RAUL (ESTA EN OTRA COLONIA),SANTO TOMAS,-99.1524396419461,19.3136990778175,"19.3136990778,-99.1524396419"
2018,Abril,2018-04-17 16:40,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,VASCO DE QUIROGA,2018,Julio,2018-07-02 19:42,EJE 3 OTE. (AV. ING. EDUARDO MOLINA),AV. F.C. HIDALGO,-99.0930056795487,19.4911114278098,"19.4911114278,-99.0930056795"
2018,Junio,2018-06-28 13:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,COYOACAN,SAN FRANCISCO CULHUACAN,2018,Julio,2018-07-03 12:45,ROSA ZARAGOZA,,-99.1162591216274,19.3220574206431,"19.3220574206,-99.1162591216"
2018,Junio,2018-06-28 10:43,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN XOCHIMILCO,XO-2,UI-1SD,XOCHIMILCO,SANTA MARÍA NATIVITAS,2018,Julio,2018-07-03 17:17,CARR. XOCHIMILCO-TULYEHUALCO,COCOXOCHITL,-99.0870557695368,19.247346126834,"19.2473461268,-99.0870557695"
2018,Julio,2018-07-03 14:35,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,TLALPAN,SANTA ÚRSULA XITLA,2018,Julio,2018-07-03 19:51,LA LOMA,CANTERA (SIN REGISTRO DEL SAP),-99.1814196735355,19.276713964852,"19.2767139649,-99.1814196735"
2018,Julio,2018-07-04 09:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,COYOACAN,,2018,Julio,2018-07-04 21:13,NO REFIERE LUGAR DE HECHOS,,NA,NA,
2018,Junio,2018-06-03 16:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,VENUSTIANO CARRANZA,AEROPUERTO INTERNACIONAL BENITO JUÁREZ,2018,Julio,2018-07-05 10:39,AEROPUERTO INTERNACIONAL DE LA CIUDAD DE MEXICO,PUERTA 9,-99.081989320347,19.4363422695393,"19.4363422695,-99.0819893203"
2018,Julio,2018-07-05 06:42,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN DE LOS DELITOS COMETIDOS POR SERVIDORES PUBLICOS,B,UI-1CD,CUAUHTEMOC,CENTRO,2018,Julio,2018-07-05 22:17,PUENTE DE SANTO TOMAS,DE ROLDAN (SIN REGISTRO DEL SAP),-99.1265342310507,19.4243895968058,"19.4243895968,-99.1265342311"
2018,Junio,2018-06-29 17:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,BENITO JUAREZ,DEL VALLE CENTRO,2018,Julio,2018-07-07 11:12,EJE 4 XOLA,,-99.1646798281266,19.3972058459205,"19.3972058459,-99.1646798281"
2018,Julio,2018-07-06 01:07,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,GUSTAVO A MADERO,TABLAS DE SAN AGUSTÍN,2018,Julio,2018-07-07 17:43,ORIENTE 103,,-99.1113375296161,19.4645483948731,"19.4645483949,-99.1113375296"
2018,Octubre,2018-10-30 14:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN DE LOS DELITOS COMETIDOS POR SERVIDORES PUBLICOS,B,UI-1CD,AZCAPOTZALCO,TEZOZOMOC,2018,Noviembre,2018-11-02 16:19,AV. AQUILES SERDAN,INTERIOR DE LA ESTACION AQUILES SERDAN,-99.1948744209744,19.4902295581829,"19.4902295582,-99.194874421"
2018,Noviembre,2018-11-03 11:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,ALVARO OBREGON,JOSÉ MARIA PINO SUÁREZ,2018,Noviembre,2018-11-03 17:36,PARALELA DOS,LAMINADORA,-99.1995164697714,19.3934157308967,"19.3934157309,-99.1995164698"
2018,Octubre,2018-10-19 17:10,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DEL DELITO DE TRATA DE PERSONAS,TP-1,UI-1CD,IZTAPALAPA,EL SANTUARIO,2018,Noviembre,2018-11-05 14:34,CATEDRAL DE QUERETARO,,-99.0917209753497,19.3533867403516,"19.3533867404,-99.0917209753"
2018,Noviembre,2018-11-07 12:30,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,ALVARO OBREGON,LOS CEDROS,2018,Noviembre,2018-11-09 12:09,DEL TRABAJO,ABEDULES,-99.2594690747931,19.3236134901742,"19.3236134902,-99.2594690748"
2018,Noviembre,2018-11-09 21:05,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-02,CUAUHTEMOC,GUERRERO,2018,Noviembre,2018-11-09 22:54,INTERIOR DE VAGON LLEGANDO ESTACION GUERRERO LINEA B DIRECCION BUENAVISTA,,-99.1457296402796,19.4450509449127,"19.4450509449,-99.1457296403"
2018,Octubre,2018-10-15 18:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,AZCAPOTZALCO,DEL RECREO,2018,Noviembre,2018-11-10 12:18,CALLE PLUMBAGO NUMERO,,-99.1848571881629,19.4732114773308,"19.4732114773,-99.1848571882"
2018,Noviembre,2018-11-09 09:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,VENUSTIANO CARRANZA,JAMAICA,2018,Noviembre,2018-11-12 14:47,RANCHO DE LA CRUZ,,-99.1230560111571,19.4054804794399,"19.4054804794,-99.1230560112"
2018,Noviembre,2018-11-12 02:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAUHTEMOC,,2018,Noviembre,2018-11-12 17:48,#¿NOMBRE?,#¿NOMBRE?,NA,NA,
2018,Noviembre,2018-11-13 12:10,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,DOCTORES,2018,Noviembre,2018-11-14 16:06,DR ANDRADE,,-99.1467354648237,19.4145059827192,"19.4145059827,-99.1467354648"
