ao_hechos,mes_hechos,fecha_hechos,delito,categoria_delito,fiscalia,agencia,unidad_investigacion,alcaldia_hechos,colonia_hechos,ao_inicio,mes_inicio,fecha_inicio,calle_hechos,calle_hechos2,longitud,latitud,geopoint
2019,Diciembre,24/12/2019 03:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,NA,2019,Diciembre,24/12/2019 12:39:21,SIN CALLES DEL SAP,NA,NA,NA,
2017,Abril,2017-04-10 10:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,COYOACAN,PEDREGAL DE SANTO DOMINGO,2017,Abril,2017-04-13 14:33:09,YETLALCINGO NUM 13,NA,-99.1647461481146,19.3234730196014,"19.3234730196,-99.1647461481"
2019,Marzo,18/03/2019 01:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,CUAUHTEMOC,JUÁREZ,2019,Marzo,18/03/2019 03:49,BAR RICO CALLE NIZA,NA,-99.16332,19.42746,"19.42746,-99.16332"
2019,Diciembre,24/12/2019 17:58:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,MIGUEL HIDALGO,REFINERÍA 18 DE MARZO,2019,Diciembre,24/12/2019 18:48:56,SAN BARTOLO NAUCALPAN,NA,-99.20304,19.45874,"19.45874,-99.20304"
2017,Abril,2017-04-13 15:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,GUSTAVO A MADERO,VASCO DE QUIROGA,2017,Abril,2017-04-13 23:12:09,A 10 2002,NA,-99.0939178944424,19.4951260357543,"19.4951260358,-99.0939178944"
2019,Febrero,12/02/2019 17:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-02,IZTAPALAPA,PUEBLO CULHUACÁN,2019,Marzo,18/03/2019 14:02,CALZ.  TAXQUEÑA,NA,-99.10956,19.33800,"19.338,-99.10956"
2019,Enero,10/01/2019 13:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,TLAHUAC,LA NOPALERA,2019,Marzo,18/03/2019 14:15,GALLO DE ORO,NA,-99.05256,19.29827,"19.29827,-99.05256"
2016,Enero,01/01/2016 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,CUAUHTEMOC,NA,2019,Diciembre,25/12/2019 15:08:55,DESCONOCIDO,NA,NA,NA,
2019,Diciembre,26/12/2019 07:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,ALVARO OBREGON,ZEDEC SANTA FE,2019,Diciembre,26/12/2019 09:08:05,AV. JAVIER BARROS SIERRA,CALLE 3,-99.25043,19.37465,"19.37465,-99.25043"
2019,Enero,21/01/2019 21:40,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,CUAJIMALPA DE MORELOS,CUAJIMALPA,2019,Marzo,18/03/2019 19:38,CASTILLO LEDON,NA,-99.29724,19.35989,"19.35989,-99.29724"
2016,Febrero,2016-02-03 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN DE LOS DELITOS COMETIDOS POR SERVIDORES PUBLICOS,B,UI-1CD,CUAUHTEMOC,DOCTORES,2017,Abril,2017-04-14 22:11:56,AV. NIÑOS HEROES,INTERIOR DEL TRIBUNAL SUPERIOR DE JUSTICIA DE LA CDMX,-99.1501651263064,19.4211934205564,"19.4211934206,-99.1501651263"
2017,Abril,2017-04-15 03:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAUHTEMOC,NA,2017,Abril,2017-04-15 13:21:28,NO SE SABE EL DOMICILIO,NA,NA,NA,
2019,Diciembre,26/12/2019 08:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAJIMALPA,CJ-1,UI-1SD,CUAJIMALPA DE MORELOS,SAN LORENZO ACOPILCO,2019,Diciembre,26/12/2019 14:39:02,CAMINO A TEOPAZULCO,NA,-99.32616,19.33685,"19.33685,-99.32616"
2019,Diciembre,20/12/2019 19:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,COYOACAN,PRESIDENTES EJIDALES,2019,Diciembre,26/12/2019 14:45:58,CALZADA DE LA VIRGEN,NA,-99.12514,19.32204,"19.32204,-99.12514"
2019,Diciembre,26/12/2019 15:52:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",B,B-3 SIN DETENIDO,CUAUHTEMOC,OBRERA,2019,Diciembre,26/12/2019 15:37:57,ISABEL LA CATOLICA,NA,-99.13853,19.41619,"19.41619,-99.13853"
2019,Septiembre,01/09/2019 17:22:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,MIGUEL HIDALGO,ANAHUAC,2019,Diciembre,26/12/2019 18:27:49,LAGUNA DE TERMINOS,NA,-99.17756,19.44286,"19.44286,-99.17756"
2019,Diciembre,24/12/2019 19:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,GUSTAVO A MADERO,BONDOJITO,2019,Diciembre,26/12/2019 20:31:02,CALLE NORTE 72 NUMERO 5119,NA,-99.10816,19.46187,"19.46187,-99.10816"
2019,Marzo,19/03/2019 09:20,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,CUAUHTEMOC,CENTRO,2019,Marzo,19/03/2019 09:55,AV. JOSE MARIA PINO SUAREZ (INTERIOR DEL VAGON DEL METRO PINO SUAREZ A LA MERCED),NA,-99.12832,19.42592,"19.42592,-99.12832"
2017,Abril,2017-04-16 07:50:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,XOCHIMILCO,BARRIO SAN SEBASTIÁN,2017,Abril,2017-04-17 12:34:22,NO PROPORCIONA NOMBRES DE CALLES,NA,-99.0091490575521,19.2558206611338,"19.2558206611,-99.0091490576"
2019,Noviembre,28/11/2019 13:45:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",A,UI-1SD,IZTACALCO,AGRÍCOLA PANTITLAN,2019,Diciembre,27/12/2019 14:01:43,CALLE 5,NA,-99.06088,19.41071,"19.41071,-99.06088"
2019,Abril,15/04/2019 09:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,ALVARO OBREGON,BONANZA,2019,Diciembre,27/12/2019 15:48:27,BRASILENSES,NA,-99.21371,19.38680,"19.3868,-99.21371"
2019,Febrero,22/02/2019 14:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,BENITO JUAREZ,MIRAVALLE,2019,Marzo,19/03/2019 15:16,BALSAS,INDETERMINADO,-99.13935,19.36052,"19.36052,-99.13935"
2017,Marzo,2017-03-17 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",B,B-4 SIN DETENIDO,TLAHUAC,LOS OLIVOS,2017,Abril,2017-04-18 14:58:10,CERRADA DE CISNES,NA,-99.0566596237548,19.2991782851726,"19.2991782852,-99.0566596238"
2019,Diciembre,27/12/2019 17:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-02,CHIMALHUACAN,NA,2019,Diciembre,28/12/2019 14:38:46,CALLE AXOQUEN MANZANA 149 LOTE 17,NA,NA,NA,
2019,Marzo,17/03/2019 00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-03,IZTAPALAPA,SANTA MARTHA ACATITLA NORTE,2019,Marzo,19/03/2019 16:53,AV. TEXCOCO,NA,-99.02097,19.38373,"19.38373,-99.02097"
2017,Abril,2017-04-18 16:05:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-02,IZTAPALAPA,MARGARITA MAZA DE JUÁREZ,2017,Abril,2017-04-18 17:27:19,GABRIELA MISTRAL,NA,-99.0694620023273,19.3693351507436,"19.3693351507,-99.0694620023"
2019,Marzo,19/03/2019 12:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,ALVARO OBREGON,NA,2019,Marzo,19/03/2019 19:37,SE DESCONOCE,NA,NA,NA,
2019,Diciembre,28/12/2019 14:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-02,GUSTAVO A MADERO,ARAGÓN INGUARÁN,2019,Diciembre,28/12/2019 21:03:01,TEPONAZTLI,AV. VICTORIA,-99.10722,19.46835,"19.46835,-99.10722"
2015,Febrero,01/02/2015 10:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,IZTAPALAPA,AMPLIACIÓN EMILIANO ZAPATA,2019,Diciembre,29/12/2019 12:18:38,PEDRO ARMENDARIZ MANZANA 120,NA,-98.97866,19.34118,"19.34118,-98.97866"
2019,Diciembre,20/12/2019 11:15:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLAHUAC,TLH-1,UI-3SD,TLAHUAC,MIGUEL HIDALGO,2019,Diciembre,29/12/2019 19:49:49,GREGORIO ALLEGRI,NA,-99.04834,19.29689,"19.29689,-99.04834"
2019,Diciembre,22/12/2019 19:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,TLALPAN,PEDREGAL DE SAN NICOLÁS 4A SECCIÓN,2019,Diciembre,30/12/2019 11:52:52,TZUCACAB,NA,-99.24338,19.27933,"19.27933,-99.24338"
2019,Marzo,20/03/2019 14:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,ALVARO OBREGON,NA,2019,Marzo,20/03/2019 14:35,SIN CALLES DE SAP,NA,NA,NA,
2019,Marzo,20/03/2019 13:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,ALVARO OBREGON,NA,2019,Marzo,20/03/2019 14:37,SIN CALLES DE SAP,NA,NA,NA,
2016,Septiembre,2016-09-25 19:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-02,IZTACALCO,AGRÍCOLA PANTITLAN,2016,Octubre,2016-10-02 19:21:53,ENTRE CALLE 1,Y CALLE XOCHIMILCO,-99.0685001,19.4135769998337,"19.4135769998,-99.0685001"
2019,Marzo,20/03/2019 11:30,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,IZTACALCO,NUEVA SANTA ANITA,2019,Marzo,20/03/2019 15:33,CORUÑA,NA,-99.12551,19.40137,"19.40137,-99.12551"
2018,Octubre,30/10/2018 10:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,GUSTAVO A MADERO,GENERAL FELIPE BERRIOZABAL,2019,Marzo,20/03/2019 17:00,AVENIDA VENUSTIANO CARRANZA,NA,-99.13549,19.55666,"19.55666,-99.13549"
2016,Octubre,2016-10-03 09:25:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,CUAUHTEMOC,GUERRERO,2016,Octubre,2016-10-03 11:22:22,EJE 1 NTE. MOZQUETA,ZARCO,-99.145200653729,19.4447751284718,"19.4447751285,-99.1452006537"
2019,Septiembre,01/09/2019 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-02,MIGUEL HIDALGO,POLANCO,2019,Noviembre,28/11/2019 22:53:39,EJERCITO NACIONAL,NA,-99.19406,19.43777,"19.43777,-99.19406"
2019,Junio,15/06/2019 18:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-02,MILPA ALTA,SAN MIGUEL (SAN PABLO OZTOTEPEC),2019,Noviembre,28/11/2019 23:59:58,CERRADA DEL SUR,NA,-99.07504,19.19138,"19.19138,-99.07504"
2019,Noviembre,29/11/2019 11:19:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,CUAUHTEMOC,CENTRO,2019,Noviembre,29/11/2019 12:15:38,AVENIDA JOSE MARIA PINO SUAREZ,AV. JOSE MARIA IZAZAGA,-99.13302,19.42597,"19.42597,-99.13302"
2019,Noviembre,29/11/2019 10:29:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,GUSTAVO A MADERO,TEPEYAC INSURGENTES,2019,Noviembre,29/11/2019 13:28:45,AVENIDA DE LOS INSURGENTES NORTE,NA,-99.12539,19.48501,"19.48501,-99.12539"
2019,Noviembre,29/11/2019 14:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-03,ALVARO OBREGON,NA,2019,Noviembre,29/11/2019 13:53:41,NOTIFICACION DEL HOSPITAL PSQUIATRICO INFANTIL DR. JUAN N. NAVARRO,NA,NA,NA,
2019,Noviembre,28/11/2019 18:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,AZCAPOTZALCO,SAN MATEO,2019,Noviembre,29/11/2019 14:27:33,LERDO DE TEJADA,NA,-99.19221,19.48295,"19.48295,-99.19221"
2019,Noviembre,23/11/2019 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-03,CUAUHTEMOC,BUENAVISTA,2019,Noviembre,29/11/2019 18:22:46,RICARDO FLORES MAGON,NA,-99.15163,19.45388,"19.45388,-99.15163"
2016,Octubre,2016-10-04 12:15:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,CUAUHTEMOC,NONOALCO TLATELOLCO,2016,Octubre,2016-10-04 13:35:54,METRO TLATELOLCO,AVENIDA MANUEL GONZALEZ,-99.1432029605675,19.454969068578,"19.4549690686,-99.1432029606"
2019,Agosto,03/08/2019 17:40:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-02,TLALPAN,CUMBRES DE TEPETONGO,2019,Agosto,03/08/2019 19:46:41,NO PRECISA CALLES,NA,-99.18821,19.27284,"19.27284,-99.18821"
2019,Noviembre,29/11/2019 20:10:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,CUAUHTEMOC,VISTA ALEGRE,2019,Noviembre,29/11/2019 23:52:49,EJE 3,NA,-99.13360,19.40862,"19.40862,-99.1336"
2019,Octubre,17/10/2019 14:27:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,ALVARO OBREGON,NA,2019,Noviembre,30/11/2019 13:17:27,NO ESPECIFICA EL LUGAR DE LOS HECHOS,NA,NA,NA,
2019,Noviembre,29/11/2019 21:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,XOCHIMILCO,NA,2019,Noviembre,30/11/2019 14:23:11,NO ESPECIFICA EL LUGAR DE LOS HECHOS,NA,NA,NA,
2019,Agosto,04/08/2019 10:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-03,VENUSTIANO CARRANZA,FEDERAL,2019,Agosto,04/08/2019 13:18:54,CONGRESO,NA,-99.08540,19.42065,"19.42065,-99.0854"
2016,Septiembre,2016-09-28 19:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN COYOACÁN,COY-3,UI-2CD,COYOACAN,PRADO CHURUBUSCO,2016,Octubre,2016-10-05 19:04:09,GEMELOS,(PUNTEADO EN LA 2a. CALLE),-99.1289712,19.3554521998335,"19.3554521998,-99.1289712"
2019,Junio,01/06/2019 11:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,TEPEJI DEL RIO DE OCAMPO,NA,2019,Diciembre,01/12/2019 19:17:55,FRANCISCO I. MADERO,NA,NA,NA,
2019,Diciembre,01/12/2019 19:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-02,CUAUHTEMOC,NA,2019,Diciembre,01/12/2019 22:13:30,DESCONOCIDO,NA,NA,NA,
2019,Agosto,04/08/2019 10:28:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,CUAUHTEMOC,OBRERA,2019,Agosto,04/08/2019 20:52:57,DESCONOCIDO,NA,-99.13865,19.41546,"19.41546,-99.13865"
2016,Octubre,2016-10-06 07:47:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,MIGUEL HIDALGO,TACUBAYA,2016,Octubre,2016-10-06 09:15:30,EN EL ANDEN PARA ABORADR EL METRO DE LA ESTACION TACUBAYA,ARQUITECTO CARLOS LAZO,-99.1884007386386,19.4023128304809,"19.4023128305,-99.1884007386"
2016,Octubre,2016-10-05 18:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,GUSTAVO A MADERO,CUCHILLA LA JOYA,2016,Octubre,2016-10-06 11:58:42,ORIENTE 91,ENTRE NTE. 68 Y NTE 70-A,-99.1096924058858,19.4603134571335,"19.4603134571,-99.1096924059"
2019,Diciembre,02/12/2019 08:15:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-03,CUAUHTEMOC,ALGARIN,2019,Diciembre,02/12/2019 14:04:36,ISABEL LA CATOLICA,NA,-99.13973,19.40620,"19.4062,-99.13973"
2019,Diciembre,02/12/2019 00:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN ÁLVARO OBREGÓN,AO-4,UI-3SD,ALVARO OBREGON,MARIA G. DE GARCÍA RUIZ,2019,Diciembre,02/12/2019 15:27:05,BOLIVIANOS,NA,-99.21183,19.38823,"19.38823,-99.21183"
2016,Octubre,2016-10-06 13:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-03,NEXTLALPAN,NA,2016,Octubre,2016-10-06 17:42:02,"TEQUISQUIAPAN,",LAS ANIMAS,NA,NA,
2019,Noviembre,30/11/2019 18:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,VENUSTIANO CARRANZA,EL PARQUE,2019,Diciembre,02/12/2019 18:44:33,CDA. DE LUCAS ALAMAN,NA,-99.11991,19.41874,"19.41874,-99.11991"
2019,Agosto,05/08/2019 10:25:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-6,FDS-6-01,CUAUHTEMOC,CENTRO,2019,Agosto,05/08/2019 11:03:37,AV. ARCOS DE BELEN,NA,-99.14340,19.42696,"19.42696,-99.1434"
2019,Octubre,02/10/2019 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-03,MIGUEL HIDALGO,AMPLIACIÓN GRANADA,2019,Diciembre,02/12/2019 20:28:01,CALLE LAGO ZURICH,NA,-99.20294,19.44179,"19.44179,-99.20294"
2019,Agosto,05/08/2019 00:31:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,GUSTAVO A MADERO,SANTA ROSA,2019,Agosto,05/08/2019 12:18:07,CALLE 36  A,NA,-99.17075,19.52577,"19.52577,-99.17075"
2019,Diciembre,02/12/2019 14:10:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN TLALPAN,TLP-2,UI-3CD,TLALPAN,NA,2019,Diciembre,02/12/2019 21:45:19,SE IGNORA LUGAR EXACTO DE LOS HECHOS,NA,NA,NA,
2019,Diciembre,02/12/2019 20:27:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-03,TLALPAN,BARRIO DEL NIÑO JESÚS,2019,Diciembre,02/12/2019 22:45:06,CALZADA DE TLALPAN 4626,NA,-99.16287,19.28821,"19.28821,-99.16287"
2019,Diciembre,03/12/2019 03:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,BENITO JUAREZ,MODERNA,2019,Diciembre,03/12/2019 11:22:23,METRO XOLA,NA,-99.13758,19.39500,"19.395,-99.13758"
2019,Noviembre,28/11/2019 12:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-1,FDS-1-01,CUAJIMALPA DE MORELOS,LA PILA,2019,Diciembre,03/12/2019 12:19:09,NO PRECISA CALLE,NA,-99.33620,19.30276,"19.30276,-99.3362"
2019,Diciembre,02/12/2019 18:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,IZTAPALAPA,NA,2019,Diciembre,03/12/2019 16:15:35,INDETERMINADA,NA,NA,NA,
2019,Noviembre,24/11/2019 20:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-2,FDS-2-01,ALVARO OBREGON,NA,2019,Diciembre,03/12/2019 17:23:23,SE DESCONOCE,NA,NA,NA,
2019,Noviembre,30/11/2019 21:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,"INVESTIGACIÓN PARA LA ATENCIÓN DE NIÑOS, NIÑAS Y ADOLESCENTES",59,UI-1CD,IZTAPALAPA,JOSÉ LÓPEZ PORTILLO,2019,Diciembre,03/12/2019 19:39:34,CALLE 6,NA,-99.08225,19.30705,"19.30705,-99.08225"
2016,Octubre,2016-10-07 11:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-5,FDS-5-01,TLAHUAC,SELENE,2016,Octubre,2016-10-08 01:49:19,MAR DE LA FUCUNDIAD,NA,-98.9997285876561,19.2850301234105,"19.2850301234,-98.9997285877"
2016,Mayo,2016-05-19 12:54:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN EN CUAUHTEMOC,CUH-8,UI-1SD,CUAUHTEMOC,OBRERA,2016,Octubre,2016-10-08 02:04:30,FERNANDO DE ALBA IXTLIXOCHITL,NA,-99.1347806728763,19.4194364510528,"19.4194364511,-99.1347806729"
2019,Diciembre,03/12/2019 16:00:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-3,FDS-3-01,IZTACALCO,SANTIAGO SUR,2019,Diciembre,03/12/2019 20:48:48,CALLE PLAYA BLANCA 11,NA,-99.12765,19.39036,"19.39036,-99.12765"
2019,Diciembre,03/12/2019 14:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,INVESTIGACIÓN PARA LA ATENCIÓN DE DELITOS SEXUALES,FDS-4,FDS-4-01,MIGUEL HIDALGO,ANAHUAC,2019,Diciembre,03/12/2019 21:38:05,LAGO CUITZEO,NA,-99.17416,19.44398,"19.44398,-99.17416"
